ServiceID,CustomerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
19633,7812-FZHPE,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19634,7813-TKCVO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19635,7813-ZGGAW,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No
19636,7814-LEEVE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19637,7815-PDTHL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19638,7816-VGHTO,No,No phone service,DSL,No,Yes,Yes,Yes,No,No
19639,7817-BOQPW,Yes,Yes,Fiber optic,No,No,No,No,No,No
19640,7817-OMJNA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19641,7820-ZYGNY,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
19642,7821-DPRQE,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
19643,7823-JSOAG,Yes,Yes,Fiber optic,No,No,No,No,No,No
19644,7824-PANSQ,Yes,Yes,Fiber optic,No,No,No,Yes,No,No
19645,7825-ECJRF,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
19646,7825-GKXMW,Yes,No,DSL,No,No,No,No,No,No
19647,7826-VVKWT,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
19648,7831-QGOXH,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
19649,7833-PKIHD,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes
19650,7838-LAZFO,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes
19651,7839-NUIAA,Yes,Yes,DSL,Yes,Yes,No,No,No,No
19652,7839-QRKXN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19653,7841-FCRQD,Yes,No,DSL,No,Yes,No,Yes,No,No
19654,7841-TZDMQ,Yes,No,DSL,No,No,No,No,No,No
19655,7845-URHJN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19656,7850-THJMU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19657,7850-VWJUU,Yes,No,Fiber optic,Yes,No,No,No,No,No
19658,7851-FLGGQ,No,No phone service,DSL,No,Yes,No,Yes,No,Yes
19659,7851-WZEKY,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
19660,7852-LECYP,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
19661,7853-GVUDZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19662,7853-OETYL,No,No phone service,DSL,Yes,No,No,No,No,No
19663,7853-WNZSY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19664,7854-EDSSA,Yes,Yes,DSL,Yes,Yes,No,No,No,No
19665,7854-EKTJL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19666,7854-FOKSF,No,No phone service,DSL,No,No,No,No,No,Yes
19667,7855-DIWPO,Yes,No,Fiber optic,No,No,No,No,No,No
19668,7856-GANIL,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No
19669,7858-GTZSP,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
19670,7860-KSUGX,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No
19671,7860-UXCRM,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No
19672,7861-UVUFT,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
19673,7868-BGSZA,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes
19674,7868-TMWMZ,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
19675,7869-ZYDST,Yes,Yes,DSL,No,No,No,No,Yes,No
19676,7872-BAAZR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19677,7872-RDDLZ,Yes,Yes,DSL,No,Yes,No,No,No,No
19678,7873-CVMAW,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
19679,7874-ECPQJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19680,7876-AEHIG,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
19681,7876-BEUTG,Yes,Yes,DSL,No,No,No,No,No,No
19682,7876-DNYAP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19683,7878-JGDKK,Yes,No,DSL,No,No,No,No,No,No
19684,7878-RTCZG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19685,7879-CGSFV,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes
19686,7880-XSOJX,No,No phone service,DSL,Yes,Yes,No,Yes,No,No
19687,7881-EVUAD,No,No phone service,DSL,Yes,Yes,No,No,No,Yes
19688,7881-INRLC,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
19689,7883-ROJOC,Yes,No,DSL,No,No,No,No,No,No
19690,7890-VYYWG,No,No phone service,DSL,No,No,No,No,Yes,No
19691,7892-POOKP,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
19692,7892-QVYKW,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
19693,7893-IXHRQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19694,7895-VONWT,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
19695,7898-PDWQE,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
19696,7901-HXJVA,Yes,No,Fiber optic,No,No,Yes,No,No,No
19697,7901-IIDQV,Yes,Yes,DSL,No,No,No,Yes,No,No
19698,7901-TBKJX,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
19699,7903-CMPEY,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
19700,7905-NJMXS,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
19701,7905-TVXTA,Yes,No,DSL,Yes,No,No,Yes,Yes,No
19702,7908-QCBCA,Yes,No,Fiber optic,No,No,No,No,No,No
19703,7909-FIOIY,No,No phone service,DSL,No,No,No,No,No,No
19704,7912-SYRQT,Yes,Yes,Fiber optic,No,No,No,No,No,No
19705,7916-VCCPB,Yes,No,Fiber optic,No,Yes,No,No,No,No
19706,7919-ZODZZ,Yes,No,DSL,No,Yes,Yes,No,No,Yes
19707,7921-BEPCI,Yes,Yes,DSL,Yes,Yes,No,No,No,No
19708,7921-LMDFQ,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
19709,7923-IYJWY,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
19710,7924-GJZFI,Yes,No,Fiber optic,No,No,No,No,No,No
19711,7925-PNRGI,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
19712,7926-IJOOU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19713,7927-AUXBZ,Yes,No,Fiber optic,No,No,No,Yes,Yes,No
19714,7928-VJYAB,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
19715,7929-DMBCV,Yes,No,Fiber optic,No,No,Yes,Yes,No,No
19716,7929-SKFGK,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
19717,7931-PXHFC,Yes,No,DSL,No,No,Yes,Yes,No,Yes
19718,7932-WPTDS,No,No phone service,DSL,No,No,No,No,No,No
19719,7938-OUHIO,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
19720,7940-UQQUG,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes
19721,7941-RCJOW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19722,7943-RQCHR,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
19723,7945-HLKEA,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No
19724,7945-PRBVF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19725,7950-XWOVN,No,No phone service,DSL,No,Yes,Yes,No,No,No
19726,7951-QKZPL,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19727,7951-VRDVK,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
19728,7952-OBOYL,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No
19729,7954-MLBUN,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
19730,7956-XQWGU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19731,7957-RYHQD,Yes,No,Fiber optic,Yes,Yes,No,No,No,No
19732,7963-GQRMY,Yes,No,DSL,No,No,No,No,No,No
19733,7963-SHNDT,No,No phone service,DSL,Yes,Yes,No,Yes,No,No
19734,7964-VEXDG,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
19735,7964-YESJC,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No
19736,7964-ZRKKG,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
19737,7966-YOTQW,Yes,Yes,DSL,Yes,No,No,No,No,No
19738,7967-HYCDE,Yes,No,Fiber optic,No,No,No,No,No,No
19739,7968-QUXNS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19740,7969-AULMZ,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
19741,7969-FFOWG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19742,7971-HLVXI,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
19743,7973-DZRKH,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No
19744,7975-JMZNT,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
19745,7975-TZMLR,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
19746,7976-CICYS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19747,7977-HXJKU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19748,7978-DKUQH,Yes,No,Fiber optic,No,No,Yes,No,No,No
19749,7979-CORPM,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
19750,7980-MHFLQ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19751,7982-VCELR,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
19752,7989-AWGEH,No,No phone service,DSL,Yes,No,No,No,No,Yes
19753,7989-CHGTL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19754,7989-VCQOH,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
19755,7993-NQLJE,Yes,No,Fiber optic,Yes,No,No,No,No,No
19756,7993-PYKOF,Yes,No,Fiber optic,Yes,No,No,No,No,No
19757,7994-UYIVZ,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
19758,7994-XIRTR,Yes,No,DSL,No,No,Yes,Yes,No,Yes
19759,7995-ZHHNZ,Yes,Yes,DSL,Yes,No,No,No,No,No
19760,7996-BPXHY,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19761,7996-MHXLW,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19762,7997-EASSD,Yes,Yes,Fiber optic,No,No,No,Yes,No,No
19763,7998-WNZEM,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
19764,7998-ZLXWN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19765,8000-REIQB,Yes,No,Fiber optic,No,No,No,No,No,No
19766,8003-EWNDZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19767,8006-PYCSW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19768,8007-YYPWD,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19769,8008-ESFLK,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
19770,8008-HAWED,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
19771,8008-OTEZX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19772,8010-EZLOU,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
19773,8012-SOUDQ,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
19774,8015-IHCGW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
19775,8016-NCFVO,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
19776,8016-ZMGMO,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No
19777,8017-LXHFA,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
19778,8017-UVSZU,Yes,Yes,DSL,No,Yes,No,No,No,No
19779,8019-ENHXU,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes
19780,8020-BWHYL,Yes,No,Fiber optic,No,Yes,No,No,No,No
19781,8022-BECSI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19782,8023-QHAIO,Yes,Yes,Fiber optic,No,No,No,Yes,No,No
19783,8024-XNAFQ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
19784,8028-PNXHQ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19785,8029-XYPWT,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
19786,8033-ATFAS,Yes,No,DSL,No,No,Yes,No,Yes,No
19787,8033-VCZGH,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
19788,8034-RYTVV,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No
19789,8035-BUYVG,No,No phone service,DSL,Yes,Yes,Yes,No,No,No
19790,8035-PWSEV,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes
19791,8039-ACLPL,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes
19792,8039-EQPIM,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
19793,8040-MNRTF,Yes,No,Fiber optic,No,No,No,No,No,No
19794,8041-TMEID,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
19795,8042-JVNFH,Yes,No,Fiber optic,No,No,No,No,No,No
19796,8042-RNLKO,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19797,8043-PNYSD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19798,8044-BGWPI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19799,8046-DNVTL,No,No phone service,DSL,Yes,Yes,No,Yes,No,No
19800,8048-DSDFQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19801,8049-WJCLQ,Yes,No,DSL,No,No,Yes,No,Yes,No
19802,8050-DVOJX,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
19803,8050-WYBND,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
19804,8050-XGRVL,Yes,No,DSL,Yes,No,Yes,No,No,No
19805,8051-HJRLT,Yes,No,Fiber optic,No,No,No,No,No,No
19806,8053-WWDRO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19807,8058-DMYRU,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
19808,8058-INTPH,Yes,No,Fiber optic,No,No,No,No,Yes,No
19809,8058-JMEQO,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
19810,8059-UDZFY,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
19811,8060-HIWJJ,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
19812,8062-YBDOE,Yes,No,Fiber optic,No,No,No,No,No,No
19813,8063-GBATB,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
19814,8063-RJYNF,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes
19815,8064-RAVOH,Yes,No,DSL,No,No,Yes,No,No,No
19816,8065-BVEPF,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
19817,8065-QBYTO,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No
19818,8065-YKXKD,Yes,Yes,Fiber optic,No,No,No,No,No,No
19819,8066-POXGX,No,No phone service,DSL,No,No,No,No,No,Yes
19820,8067-NIOYM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19821,8069-RHUXK,No,No phone service,DSL,Yes,No,No,Yes,No,No
19822,8069-YQQAJ,No,No phone service,DSL,No,Yes,No,No,No,No
19823,8070-AAWZP,No,No phone service,DSL,No,No,Yes,Yes,No,No
19824,8071-SBTRN,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
19825,8073-IJDCM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19826,8075-GXIUB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19827,8076-FEZKJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19828,8079-XRJRS,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
19829,8080-DDEMJ,Yes,No,DSL,No,No,No,No,No,No
19830,8080-POTJR,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes
19831,8082-GHXOP,Yes,No,DSL,No,No,No,No,No,No
19832,8083-YTZES,Yes,Yes,Fiber optic,No,No,No,No,No,No
19833,8084-OIVBS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19834,8085-MSNLK,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
19835,8086-OVPWV,Yes,No,Fiber optic,No,No,No,No,No,Yes
19836,8087-LGYHQ,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
19837,8089-UZWLX,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
19838,8091-TTVAX,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
19839,8092-NLTGF,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19840,8095-WANWK,Yes,No,DSL,No,No,No,No,No,No
19841,8096-LOIST,Yes,No,DSL,No,No,No,No,No,Yes
19842,8097-OMULG,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes
19843,8097-VBQTZ,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No
19844,8098-LLAZX,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
19845,8098-TDCBU,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19846,8099-MZPUJ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
19847,8100-HZZLJ,Yes,No,DSL,Yes,Yes,No,No,No,Yes
19848,8100-PNJMH,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
19849,8104-OSKWT,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
19850,8106-GWQOK,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes
19851,8107-KNCIM,Yes,Yes,Fiber optic,No,No,No,No,No,No
19852,8107-RZLNV,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
19853,8108-UXRQN,No,No phone service,DSL,Yes,No,No,No,Yes,Yes
19854,8109-YUOHE,Yes,No,DSL,Yes,Yes,No,No,No,No
19855,8111-BKVDS,No,No phone service,DSL,Yes,Yes,Yes,No,No,No
19856,8111-RKSPX,Yes,Yes,Fiber optic,No,No,No,No,No,No
19857,8111-SLLHI,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
19858,8118-LSUEL,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
19859,8118-TJAFG,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
19860,8120-JDCAM,Yes,No,Fiber optic,No,No,No,No,No,No
19861,8123-QBNAZ,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
19862,8124-NZVGJ,No,No phone service,DSL,No,No,No,Yes,Yes,Yes
19863,8125-QPFJD,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
19864,8128-YVJRG,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
19865,8129-GMVGI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19866,8132-YPVBX,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
19867,8133-ANHHJ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
19868,8138-EALND,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19869,8143-ETQTI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19870,8144-DGHXP,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
19871,8146-QQKZH,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
19872,8148-BPLZQ,Yes,No,DSL,No,Yes,No,No,No,No
19873,8148-NLEGT,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19874,8148-WOCMK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19875,8149-AIQCG,Yes,Yes,Fiber optic,No,No,No,No,No,No
19876,8149-RSOUN,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
19877,8150-QUDFX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19878,8152-UOBNY,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
19879,8152-VETUR,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
19880,8155-IBNHG,Yes,Yes,Fiber optic,No,No,No,No,No,No
19881,8158-WPEZG,No,No phone service,DSL,No,Yes,No,Yes,No,No
19882,8160-HOWOX,Yes,No,DSL,No,No,No,No,Yes,Yes
19883,8161-QYMTT,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
19884,8164-OCKUJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19885,8165-CBKXO,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes
19886,8165-ZJRNM,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19887,8166-ORCHU,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes
19888,8166-ZZTFS,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes
19889,8167-GJLRN,No,No phone service,DSL,No,No,No,Yes,No,No
19890,8168-UQWWF,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
19891,8169-SAEJD,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes
19892,8173-RXAYP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19893,8174-LNWMW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19894,8174-TBVCF,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
19895,8178-EYZUO,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
19896,8180-AKMJV,Yes,No,DSL,No,No,No,No,No,No
19897,8181-YHCMF,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
19898,8182-BJDSI,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
19899,8182-PNAGI,Yes,No,DSL,No,No,No,Yes,No,No
19900,8183-ONMXC,Yes,No,Fiber optic,No,No,No,No,No,Yes
19901,8184-WMOFI,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes
19902,8185-UPYBR,Yes,Yes,Fiber optic,No,No,No,No,No,No
19903,8189-DUKMV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19904,8189-HBVRW,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
19905,8189-XRIKE,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
19906,8190-ZTQFB,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
19907,8191-XWSZG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19908,8194-PEEBY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
19909,8197-BFWVU,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
19910,8198-RKSZG,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes
19911,8199-ZLLSA,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
19912,8200-KLNYW,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
19913,8200-LGKSR,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
19914,8201-AAXCB,Yes,Yes,DSL,No,No,No,No,Yes,No
19915,8203-XJZRC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
