ContractID,CustomerID,Contract,PaperlessBilling,PaymentMethod
27650,9251-WNSOD,One year,No,Mailed check
27651,9253-QXKBE,Month-to-month,Yes,Electronic check
27652,9253-VIFJQ,One year,No,Credit card (automatic)
27653,9254-RBFON,One year,No,Bank transfer (automatic)
27654,9256-JTBNZ,Month-to-month,No,Bank transfer (automatic)
27655,9257-AZMTZ,Two year,No,Bank transfer (automatic)
27656,9258-CNWAC,Two year,No,Credit card (automatic)
27657,9259-PACGQ,Month-to-month,No,Electronic check
27658,9261-WDCAF,Month-to-month,No,Mailed check
27659,9269-CQOOL,Month-to-month,Yes,Credit card (automatic)
27660,9272-LSVYH,Month-to-month,No,Mailed check
27661,9274-CNFMO,Month-to-month,No,Electronic check
27662,9274-UARKJ,Month-to-month,Yes,Bank transfer (automatic)
27663,9277-JOOMO,Month-to-month,No,Mailed check
27664,9278-VZKCD,Month-to-month,Yes,Electronic check
27665,9279-CJEOJ,Month-to-month,Yes,Bank transfer (automatic)
27666,9281-CEDRU,Two year,No,Bank transfer (automatic)
27667,9281-OFDMF,Month-to-month,No,Electronic check
27668,9281-PKKZE,Month-to-month,Yes,Electronic check
27669,9282-IZGQK,Month-to-month,Yes,Electronic check
27670,9283-LZQOH,Month-to-month,Yes,Credit card (automatic)
27671,9286-BHDQG,Two year,No,Credit card (automatic)
27672,9286-DOJGF,Month-to-month,Yes,Bank transfer (automatic)
27673,9289-LBQVU,One year,Yes,Mailed check
27674,9290-SHCMB,Month-to-month,Yes,Electronic check
27675,9294-TDIPC,Month-to-month,No,Mailed check
27676,9297-EONCV,Two year,Yes,Bank transfer (automatic)
27677,9297-FVVDH,Two year,Yes,Electronic check
27678,9298-WGMRW,Two year,Yes,Bank transfer (automatic)
27679,9300-AGZNL,Month-to-month,Yes,Electronic check
27680,9300-RENDD,Month-to-month,Yes,Electronic check
27681,9305-CDSKC,Month-to-month,Yes,Electronic check
27682,9306-CPCBC,Month-to-month,Yes,Electronic check
27683,9308-ANMVE,Month-to-month,Yes,Electronic check
27684,9309-BZGNT,One year,Yes,Credit card (automatic)
27685,9313-CDOGY,Month-to-month,No,Electronic check
27686,9313-QOLTZ,Month-to-month,No,Mailed check
27687,9314-IJWSQ,Month-to-month,Yes,Electronic check
27688,9314-QDMDW,One year,Yes,Electronic check
27689,9317-WZPGV,Month-to-month,Yes,Bank transfer (automatic)
27690,9318-NKNFC,Month-to-month,Yes,Mailed check
27691,9323-HGFWY,One year,Yes,Credit card (automatic)
27692,9327-QSDED,Month-to-month,No,Mailed check
27693,9330-DHBFL,One year,Yes,Mailed check
27694,9330-IJWIO,Month-to-month,Yes,Electronic check
27695,9330-VOFSZ,Two year,Yes,Credit card (automatic)
27696,9332-GYWLO,Month-to-month,No,Electronic check
27697,9334-GWGOW,Month-to-month,Yes,Electronic check
27698,9337-SRRNI,Two year,Yes,Credit card (automatic)
27699,9339-FIIJL,Two year,No,Bank transfer (automatic)
27700,9342-VNIMQ,Month-to-month,Yes,Bank transfer (automatic)
27701,9347-AERRL,One year,No,Credit card (automatic)
27702,9348-ROUAI,Two year,No,Credit card (automatic)
27703,9348-YVOMK,Month-to-month,Yes,Credit card (automatic)
27704,9350-VLHMB,Month-to-month,Yes,Bank transfer (automatic)
27705,9350-ZXYJC,Two year,Yes,Credit card (automatic)
27706,9351-HXDMR,Two year,Yes,Credit card (automatic)
27707,9351-LZYGF,Month-to-month,Yes,Credit card (automatic)
27708,9355-NPPFS,Month-to-month,Yes,Electronic check
27709,9356-AXGMP,One year,Yes,Electronic check
27710,9357-UJRUN,One year,Yes,Electronic check
27711,9359-JANWS,Two year,No,Credit card (automatic)
27712,9359-UGBTK,One year,Yes,Bank transfer (automatic)
27713,9360-AHGNL,One year,Yes,Mailed check
27714,9360-OMDZZ,Month-to-month,Yes,Electronic check
27715,9361-YNQWJ,One year,Yes,Bank transfer (automatic)
27716,9362-MWODR,Month-to-month,Yes,Credit card (automatic)
27717,9364-YKUVW,Month-to-month,Yes,Mailed check
27718,9365-CSLBQ,Two year,No,Mailed check
27719,9365-SRSZE,Month-to-month,Yes,Electronic check
27720,9367-OIUXP,Month-to-month,No,Mailed check
27721,9367-TCUYN,Month-to-month,No,Mailed check
27722,9367-WXLCH,Month-to-month,No,Bank transfer (automatic)
27723,9369-XFEHK,Month-to-month,Yes,Bank transfer (automatic)
27724,9371-BITHB,Two year,No,Mailed check
27725,9372-TXXPS,Two year,No,Bank transfer (automatic)
27726,9373-WSLOY,Month-to-month,Yes,Electronic check
27727,9374-YOLBJ,Month-to-month,No,Electronic check
27728,9375-MHRRS,Month-to-month,No,Mailed check
27729,9378-FXTIZ,One year,Yes,Credit card (automatic)
27730,9381-NDKME,Month-to-month,Yes,Credit card (automatic)
27731,9385-EHGDO,Two year,Yes,Mailed check
27732,9385-NXKDA,Two year,Yes,Credit card (automatic)
27733,9386-LDCZR,One year,Yes,Credit card (automatic)
27734,9388-ZEYVT,One year,No,Electronic check
27735,9389-ACWBI,Month-to-month,No,Credit card (automatic)
27736,9391-DXGGG,One year,No,Credit card (automatic)
27737,9391-EOYLI,Month-to-month,Yes,Electronic check
27738,9391-LMANN,One year,No,Electronic check
27739,9391-TTOYH,Month-to-month,Yes,Mailed check
27740,9391-YZEJW,One year,Yes,Bank transfer (automatic)
27741,9392-XBGTD,Two year,No,Mailed check
27742,9396-ZSFLL,Month-to-month,No,Mailed check
27743,9397-TZSHA,Two year,No,Credit card (automatic)
27744,9398-MMQTO,Month-to-month,No,Credit card (automatic)
27745,9399-APLBT,Month-to-month,Yes,Electronic check
27746,9402-CXWPL,One year,No,Electronic check
27747,9402-ORRAH,Month-to-month,Yes,Electronic check
27748,9402-ROUMJ,One year,Yes,Bank transfer (automatic)
27749,9405-GPBBG,Two year,Yes,Credit card (automatic)
27750,9408-HRXRK,Month-to-month,Yes,Electronic check
27751,9408-SSNVZ,Month-to-month,Yes,Electronic check
27752,9411-TPQQV,One year,Yes,Bank transfer (automatic)
27753,9412-ARGBX,Two year,Yes,Mailed check
27754,9412-GHEEC,Month-to-month,No,Bank transfer (automatic)
27755,9415-DPEWS,Month-to-month,Yes,Electronic check
27756,9415-TPKRV,Month-to-month,No,Electronic check
27757,9415-ZNBSX,Two year,Yes,Bank transfer (automatic)
27758,9418-RUKPH,Two year,Yes,Mailed check
27759,9419-IPPBE,One year,Yes,Electronic check
27760,9420-LOJKX,Month-to-month,Yes,Credit card (automatic)
27761,9424-CMPOG,Two year,No,Mailed check
27762,9426-SXNHE,Month-to-month,No,Bank transfer (automatic)
27763,9430-FRQOC,Month-to-month,Yes,Mailed check
27764,9430-NKQLY,Two year,Yes,Credit card (automatic)
27765,9432-RUVSL,Two year,Yes,Credit card (automatic)
27766,9432-VOFYX,Month-to-month,Yes,Electronic check
27767,9435-JMLSX,Two year,Yes,Bank transfer (automatic)
27768,9436-ZBZCT,Month-to-month,Yes,Electronic check
27769,9441-QHEVC,Month-to-month,No,Mailed check
27770,9442-JTWDL,One year,No,Credit card (automatic)
27771,9443-JUBUO,Two year,Yes,Credit card (automatic)
27772,9444-JTXHZ,Month-to-month,No,Electronic check
27773,9445-SZLCH,Month-to-month,Yes,Bank transfer (automatic)
27774,9445-ZUEQE,Month-to-month,Yes,Credit card (automatic)
27775,9447-YPTBX,One year,Yes,Bank transfer (automatic)
27776,9448-REEVD,Month-to-month,No,Credit card (automatic)
27777,9450-TRJUU,Month-to-month,No,Electronic check
27778,9451-LPGOO,Month-to-month,Yes,Electronic check
27779,9451-WLYRI,One year,No,Credit card (automatic)
27780,9453-PATOS,Two year,No,Mailed check
27781,9462-MJUAW,Month-to-month,No,Mailed check
27782,9465-RWMXL,Month-to-month,Yes,Electronic check
27783,9467-ROOLM,Month-to-month,No,Mailed check
27784,9469-WEJBT,Month-to-month,Yes,Electronic check
27785,9470-RTWDV,One year,Yes,Credit card (automatic)
27786,9470-XCCEM,Month-to-month,Yes,Bank transfer (automatic)
27787,9470-YFUYI,One year,Yes,Bank transfer (automatic)
27788,9473-CBZOP,One year,No,Mailed check
27789,9474-PHLYD,Month-to-month,Yes,Electronic check
27790,9475-NNDGC,One year,Yes,Bank transfer (automatic)
27791,9477-LGWQI,Two year,Yes,Credit card (automatic)
27792,9479-HYNYL,Two year,Yes,Credit card (automatic)
27793,9480-BQJEI,One year,Yes,Bank transfer (automatic)
27794,9481-IEBZY,Month-to-month,Yes,Credit card (automatic)
27795,9481-SFCQY,Month-to-month,Yes,Credit card (automatic)
27796,9481-WHGWY,Two year,No,Credit card (automatic)
27797,9483-GCPWE,One year,No,Mailed check
27798,9488-FVZCC,Two year,Yes,Bank transfer (automatic)
27799,9488-FYQAU,Two year,Yes,Bank transfer (automatic)
27800,9488-HGMJH,Month-to-month,Yes,Electronic check
27801,9489-DEDVP,Two year,Yes,Credit card (automatic)
27802,9489-JMTTN,Two year,No,Credit card (automatic)
27803,9489-UTFKA,Month-to-month,No,Bank transfer (automatic)
27804,9490-DFPMD,Month-to-month,Yes,Electronic check
27805,9492-TOKRI,Month-to-month,Yes,Credit card (automatic)
27806,9494-BDNNC,One year,No,Electronic check
27807,9494-MRNYX,Month-to-month,No,Electronic check
27808,9495-REDIY,One year,Yes,Credit card (automatic)
27809,9495-SKLKD,Month-to-month,Yes,Bank transfer (automatic)
27810,9496-IVVRP,Month-to-month,No,Bank transfer (automatic)
27811,9497-QCMMS,Month-to-month,Yes,Electronic check
27812,9498-FIMXL,One year,Yes,Mailed check
27813,9499-XPZXM,Two year,No,Bank transfer (automatic)
27814,9500-IWPXQ,One year,Yes,Electronic check
27815,9500-LTVBP,Month-to-month,No,Credit card (automatic)
27816,9500-WBGRP,Two year,Yes,Mailed check
27817,9501-UKKNL,Month-to-month,Yes,Electronic check
27818,9503-XJUME,One year,No,Credit card (automatic)
27819,9504-DSHWM,Month-to-month,No,Bank transfer (automatic)
27820,9504-YAZWB,Two year,No,Mailed check
27821,9505-SQFSW,Month-to-month,No,Mailed check
27822,9506-UXUSK,Month-to-month,Yes,Electronic check
27823,9507-EXLTT,Month-to-month,Yes,Bank transfer (automatic)
27824,9507-HSMMZ,Two year,No,Mailed check
27825,9508-ILZDG,Month-to-month,Yes,Electronic check
27826,9509-MPYOD,One year,No,Mailed check
27827,9512-PHSMG,Month-to-month,Yes,Mailed check
27828,9512-UIBFX,Month-to-month,No,Mailed check
27829,9513-DXHDA,One year,No,Electronic check
27830,9514-JDSKI,Month-to-month,No,Electronic check
27831,9518-IMLHK,Month-to-month,Yes,Bank transfer (automatic)
27832,9518-RWHZL,One year,Yes,Credit card (automatic)
27833,9518-XXBXE,Month-to-month,No,Electronic check
27834,9522-BNTHX,Month-to-month,Yes,Electronic check
27835,9522-ZSINC,One year,Yes,Electronic check
27836,9524-EGPJC,Month-to-month,Yes,Electronic check
27837,9526-BIHHD,Month-to-month,No,Mailed check
27838,9526-JAWYF,Month-to-month,No,Electronic check
27839,9529-OFXHY,Month-to-month,Yes,Bank transfer (automatic)
27840,9530-EHPOH,Month-to-month,No,Electronic check
27841,9530-GRMJG,Two year,Yes,Electronic check
27842,9531-NSBMR,One year,Yes,Bank transfer (automatic)
27843,9534-NSXEM,One year,Yes,Credit card (automatic)
27844,9537-JALFH,Two year,No,Bank transfer (automatic)
27845,9537-VHDTA,Month-to-month,No,Mailed check
27846,9540-JYROE,Month-to-month,Yes,Mailed check
27847,9541-PWTWO,Two year,Yes,Bank transfer (automatic)
27848,9541-ZPSEA,Two year,No,Credit card (automatic)
27849,9544-PYPSJ,Month-to-month,Yes,Credit card (automatic)
27850,9546-CQJSU,Month-to-month,Yes,Electronic check
27851,9546-KDTRB,Month-to-month,No,Bank transfer (automatic)
27852,9547-ITEFG,Month-to-month,Yes,Credit card (automatic)
27853,9548-LERKT,Two year,No,Mailed check
27854,9548-LIGTA,Two year,Yes,Mailed check
27855,9548-ZMVTX,Two year,No,Bank transfer (automatic)
27856,9552-TGUZV,Month-to-month,Yes,Mailed check
27857,9553-DLCLU,Two year,No,Credit card (automatic)
27858,9554-DFKIC,Month-to-month,Yes,Bank transfer (automatic)
27859,9555-SAHUZ,Month-to-month,No,Electronic check
27860,9558-IHEZX,Two year,Yes,Credit card (automatic)
27861,9560-ARGQJ,Month-to-month,Yes,Electronic check
27862,9560-BBZXK,Two year,No,Bank transfer (automatic)
27863,9564-KCLHR,Month-to-month,No,Mailed check
27864,9565-AXSMR,Two year,No,Mailed check
27865,9565-DJPIB,Month-to-month,No,Mailed check
27866,9565-FLVCG,Two year,Yes,Mailed check
27867,9565-JSNFM,One year,Yes,Bank transfer (automatic)
27868,9570-KYEUA,Two year,No,Credit card (automatic)
27869,9571-EDEBV,One year,Yes,Credit card (automatic)
27870,9572-MTILT,Month-to-month,Yes,Electronic check
27871,9572-WUKSB,Month-to-month,Yes,Electronic check
27872,9574-BOSMD,Two year,No,Bank transfer (automatic)
27873,9574-RKJIF,Month-to-month,Yes,Electronic check
27874,9575-IWCAZ,One year,No,Mailed check
27875,9576-ANLXO,Month-to-month,Yes,Bank transfer (automatic)
27876,9576-SYUHJ,Month-to-month,Yes,Electronic check
27877,9577-WJVCQ,Month-to-month,No,Mailed check
27878,9578-FOMUK,Month-to-month,Yes,Electronic check
27879,9578-VRMNM,Month-to-month,Yes,Credit card (automatic)
27880,9581-GVBXT,One year,No,Mailed check
27881,9584-EXCDZ,Month-to-month,No,Bank transfer (automatic)
27882,9585-KKMFD,Two year,Yes,Mailed check
27883,9586-JGQKH,Two year,Yes,Bank transfer (automatic)
27884,9588-OZDMQ,Month-to-month,Yes,Electronic check
27885,9588-YRFHY,Two year,Yes,Credit card (automatic)
27886,9589-ABEPT,Two year,Yes,Mailed check
27887,9591-YVTEB,Month-to-month,Yes,Electronic check
27888,9592-ERDKV,One year,No,Mailed check
27889,9593-CVZKR,Two year,Yes,Mailed check
27890,9600-NAXZN,Month-to-month,Yes,Electronic check
27891,9600-UDOPK,Month-to-month,Yes,Credit card (automatic)
27892,9601-BRXPO,Month-to-month,Yes,Bank transfer (automatic)
27893,9602-WCXPI,One year,No,Credit card (automatic)
27894,9603-OAIHC,Month-to-month,Yes,Electronic check
27895,9605-WGJVW,Month-to-month,Yes,Electronic check
27896,9606-PBKBQ,Month-to-month,Yes,Electronic check
27897,9609-BENEA,One year,Yes,Electronic check
27898,9610-WCESF,Two year,No,Electronic check
27899,9611-CTWIH,Month-to-month,Yes,Electronic check
27900,9614-RMGHA,Month-to-month,Yes,Bank transfer (automatic)
27901,9617-INGJY,Month-to-month,Yes,Mailed check
27902,9617-UDPEU,One year,Yes,Mailed check
27903,9618-LFJRU,Month-to-month,No,Credit card (automatic)
27904,9619-GSATL,One year,No,Electronic check
27905,9620-ENEJV,Month-to-month,No,Credit card (automatic)
27906,9620-QJREV,One year,No,Credit card (automatic)
27907,9621-OUPYD,One year,Yes,Bank transfer (automatic)
27908,9624-EGDEQ,Two year,No,Mailed check
27909,9625-QNLUX,Two year,Yes,Credit card (automatic)
27910,9625-QSTYE,Month-to-month,Yes,Electronic check
27911,9625-RZFUK,Two year,No,Mailed check
27912,9626-VFRGG,Month-to-month,Yes,Bank transfer (automatic)
27913,9626-WEQRM,Month-to-month,Yes,Mailed check
27914,9629-NHXFW,Month-to-month,Yes,Mailed check
27915,9631-RXVJM,Two year,No,Mailed check
27916,9631-XEYKE,Month-to-month,No,Bank transfer (automatic)
27917,9633-DENPU,Month-to-month,Yes,Bank transfer (automatic)
27918,9633-XQABV,Month-to-month,Yes,Electronic check
27919,9637-CDTKZ,Two year,Yes,Credit card (automatic)
27920,9637-EIHEQ,Month-to-month,Yes,Electronic check
27921,9638-JIQYA,Month-to-month,Yes,Credit card (automatic)
27922,9639-BUJXT,One year,No,Mailed check
27923,9640-ZSLDC,One year,No,Credit card (automatic)
27924,9643-AVVWI,Month-to-month,Yes,Electronic check
27925,9643-YBLUR,Month-to-month,Yes,Credit card (automatic)
27926,9644-KVCNC,One year,Yes,Bank transfer (automatic)
27927,9644-UMGQA,Month-to-month,Yes,Electronic check
27928,9646-NMHXE,Two year,No,Mailed check
27929,9647-ERGBE,Month-to-month,Yes,Electronic check
27930,9648-BCHKM,Two year,Yes,Credit card (automatic)
27931,9650-VBUOG,Two year,No,Credit card (automatic)
27932,9651-GTSAQ,One year,Yes,Bank transfer (automatic)
27933,9658-WYUFB,Month-to-month,Yes,Electronic check
27934,9659-QEQSY,Month-to-month,Yes,Electronic check
27935,9659-ZTWSM,One year,Yes,Bank transfer (automatic)
27936,9661-ACXBS,Month-to-month,Yes,Electronic check
27937,9661-JALZV,Two year,Yes,Credit card (automatic)
27938,9661-MHUMO,Month-to-month,Yes,Credit card (automatic)
27939,9667-EQRXU,Month-to-month,Yes,Electronic check
27940,9667-TKTVZ,Month-to-month,Yes,Mailed check
27941,9668-PUGNU,Two year,Yes,Electronic check
27942,9670-BPNXF,One year,Yes,Credit card (automatic)
27943,9674-EHPPG,Two year,No,Credit card (automatic)
27944,9675-ICXCT,Two year,Yes,Electronic check
27945,9677-AVKED,One year,Yes,Electronic check
27946,9680-NIAUV,Two year,No,Credit card (automatic)
27947,9681-KYGYB,Month-to-month,Yes,Electronic check
27948,9681-OXGVC,Month-to-month,Yes,Electronic check
27949,9685-WKZGT,Month-to-month,Yes,Electronic check
27950,9688-YGXVR,Month-to-month,Yes,Credit card (automatic)
27951,9689-PTNPG,Month-to-month,Yes,Electronic check
27952,9691-HKOVS,One year,Yes,Electronic check
27953,9692-TUSXH,Month-to-month,Yes,Electronic check
27954,9693-XMUOB,Month-to-month,Yes,Electronic check
27955,9695-IDRZR,Two year,Yes,Credit card (automatic)
27956,9696-RMYBA,Month-to-month,Yes,Mailed check
27957,9699-UBQFS,Month-to-month,Yes,Electronic check
27958,9700-ISPUP,Month-to-month,Yes,Electronic check
27959,9700-ZCLOT,Month-to-month,No,Mailed check
27960,9701-CDXHR,Month-to-month,No,Mailed check
27961,9702-AIUJO,One year,Yes,Bank transfer (automatic)
27962,9705-IOVQQ,One year,No,Electronic check
27963,9705-ZJBCG,One year,No,Bank transfer (automatic)
27964,9708-HPXWZ,Month-to-month,No,Credit card (automatic)
27965,9708-KFDBY,Month-to-month,No,Credit card (automatic)
27966,9710-NJERN,Two year,No,Mailed check
27967,9710-ZUSHQ,Month-to-month,Yes,Bank transfer (automatic)
27968,9711-FJTBX,One year,Yes,Mailed check
27969,9714-EDSUC,Month-to-month,Yes,Mailed check
27970,9715-SBVSU,Two year,Yes,Bank transfer (automatic)
27971,9715-WZCLW,Two year,Yes,Electronic check
27972,9717-IOAAF,Two year,Yes,Credit card (automatic)
27973,9717-QEBGU,Month-to-month,Yes,Electronic check
27974,9720-JJJOR,One year,Yes,Bank transfer (automatic)
27975,9722-UJOJR,Month-to-month,Yes,Electronic check
27976,9725-SCPZG,Month-to-month,Yes,Electronic check
27977,9728-FTTVZ,Month-to-month,Yes,Electronic check
27978,9730-DRTMJ,One year,Yes,Credit card (automatic)
27979,9732-EQMWY,Month-to-month,No,Electronic check
27980,9732-KPKBW,Month-to-month,Yes,Electronic check
27981,9732-OUYRN,One year,No,Credit card (automatic)
27982,9734-UYXQI,Month-to-month,Yes,Electronic check
27983,9734-YWGEX,Month-to-month,No,Credit card (automatic)
27984,9738-QLWTP,One year,No,Electronic check
27985,9739-JLPQJ,Two year,No,Credit card (automatic)
27986,9741-YLNTD,Month-to-month,Yes,Bank transfer (automatic)
27987,9742-XOKTS,One year,No,Electronic check
27988,9743-DQKQW,Month-to-month,No,Electronic check
27989,9746-MDMBK,One year,Yes,Bank transfer (automatic)
27990,9746-UGFAC,One year,No,Bank transfer (automatic)
27991,9746-YKGXB,One year,No,Bank transfer (automatic)
27992,9747-DDZOS,Month-to-month,No,Bank transfer (automatic)
27993,9750-BOOHV,One year,No,Mailed check
27994,9752-ZNQUT,Month-to-month,Yes,Electronic check
27995,9753-OYLBX,Month-to-month,No,Mailed check
27996,9754-CLVZW,Month-to-month,No,Credit card (automatic)
27997,9755-JHNMN,Two year,No,Bank transfer (automatic)
27998,9758-MFWGD,One year,No,Bank transfer (automatic)
27999,9761-XUJWD,Month-to-month,Yes,Bank transfer (automatic)
28000,9762-YAQAA,One year,No,Credit card (automatic)
28001,9763-GRSKD,Month-to-month,Yes,Mailed check
28002,9763-PDTKK,Month-to-month,Yes,Bank transfer (automatic)
28003,9764-REAFF,Two year,No,Bank transfer (automatic)
28004,9766-HGEDE,One year,No,Mailed check
28005,9767-FFLEM,Month-to-month,Yes,Credit card (automatic)
28006,9769-TSBZE,Two year,No,Electronic check
28007,9770-KXGQU,One year,No,Mailed check
28008,9770-LXDBK,Month-to-month,No,Mailed check
28009,9773-PEQBZ,Month-to-month,No,Electronic check
28010,9774-NRNAU,Month-to-month,Yes,Bank transfer (automatic)
28011,9776-CLUJA,Month-to-month,Yes,Electronic check
28012,9776-OJUZI,Month-to-month,Yes,Bank transfer (automatic)
28013,9777-IQHWP,Two year,No,Bank transfer (automatic)
28014,9777-WJJPR,Month-to-month,No,Credit card (automatic)
28015,9778-OGKQZ,Two year,Yes,Credit card (automatic)
28016,9779-DPNEJ,Month-to-month,Yes,Electronic check
28017,9780-FKVVF,Month-to-month,Yes,Bank transfer (automatic)
28018,9782-LGXMC,Month-to-month,No,Bank transfer (automatic)
28019,9786-IJYDL,Two year,Yes,Mailed check
28020,9786-YWNHU,Two year,No,Mailed check
28021,9787-XVQIU,Month-to-month,Yes,Electronic check
28022,9788-HNGUT,Two year,Yes,Credit card (automatic)
28023,9788-YTFGE,Month-to-month,Yes,Mailed check
