SubscriptionID,CustomerID,Tenure,MonthlyCharges,TotalCharges,ChurnFlag
13284,1932-UEDCX,33,100.6,3270.25,0
13285,7153-OANIO,1,69.95,69.95,1
13286,5188-HGMLP,54,74.0,3919.15,0
13287,0665-XHDJU,72,99.4,7285.7,0
13288,6521-YYTYI,1,93.3,93.3,1
13289,4759-PXTAN,59,80.1,4693.2,0
13290,7054-DMVAS,54,65.3,3512.9,0
13291,3428-MMGUB,60,89.55,5231.2,0
13292,6549-BTYPG,60,60.8,3603.45,0
13293,7823-JSOAG,3,74.5,217.45,0
13294,3705-RHRFR,69,99.15,6875.35,0
13295,9374-YOLBJ,1,19.25,19.25,0
13296,9074-KGVOX,50,39.45,2021.35,0
13297,6128-DAFVY,56,44.85,2564.95,0
13298,9933-QRGTX,60,97.2,5611.75,0
13299,4476-OSWTN,69,110.55,7610.1,0
13300,3751-KTZEL,1,35.05,35.05,1
13301,1977-STDKI,1,73.0,73.0,1
13302,5066-GFJMM,3,19.9,45.75,0
13303,2661-GKBTK,60,76.95,4543.95,0
13304,0458-HEUZG,13,35.4,450.4,0
13305,7268-WNTCP,62,20.45,1297.35,0
13306,0824-VWDPO,45,96.75,4442.75,0
13307,8409-WQJUX,25,54.2,1423.15,0
13308,2578-JQPHZ,44,100.1,4378.35,0
13309,3278-FSIXX,2,45.25,74.2,0
13310,5813-UECBU,33,83.85,2716.3,1
13311,0328-GRPMV,1,70.1,70.1,1
13312,9746-UGFAC,22,20.85,450.65,0
13313,2946-KIQSP,35,33.45,1175.85,0
13314,6726-WEXXK,27,85.9,2220.1,0
13315,4636-OLWOE,54,61.0,3283.05,0
13316,4342-HENTK,2,70.65,142.35,1
13317,0625-AFOHS,29,20.2,558.8,0
13318,4685-ERGHK,57,86.9,4939.25,0
13319,0885-HMGPY,62,69.4,4237.5,0
13320,5003-OKNNK,15,20.35,335.95,0
13321,4195-SMMNX,2,20.35,33.2,1
13322,7208-PSIHR,70,104.3,7188.5,0
13323,4012-ZTHBR,21,44.95,926.25,0
13324,0489-WMEMG,23,49.45,1119.35,0
13325,7435-ZNUYY,6,20.6,116.6,0
13326,1354-YZFNB,4,19.55,68.8,0
13327,6956-SMUCM,3,99.0,287.4,1
13328,2985-FMWYF,23,93.5,2341.55,0
13329,2812-ENYMO,26,54.55,1362.85,0
13330,2717-HVIZY,8,20.05,163.6,0
13331,3223-WZWJM,26,83.95,2254.2,1
13332,3422-GALYP,2,79.45,145.15,0
13333,9053-JZFKV,67,116.2,7752.3,1
13334,2530-ENDWQ,71,93.7,6585.35,1
13335,2890-WFBHU,59,79.85,4786.1,0
13336,0327-WFZSY,39,100.0,3835.55,0
13337,7977-HXJKU,21,19.6,397.0,0
13338,5022-JNQEQ,9,75.85,647.5,0
13339,4558-FANTW,17,91.85,1574.45,1
13340,3249-VHRIP,62,43.6,2748.7,0
13341,3736-BLEPA,28,91.25,2483.65,0
13342,4701-LKOZD,70,89.75,6367.2,0
13343,6615-ZGEDR,1,19.7,19.7,1
13344,7033-CLAMM,48,20.2,1027.25,0
13345,4023-RTIQM,31,50.4,1580.1,0
13346,0864-FVJNJ,64,113.35,7222.75,0
13347,7356-IWLFW,46,80.0,3769.7,0
13348,9541-PWTWO,52,80.95,4233.95,0
13349,3967-VQOGC,67,24.9,1680.25,0
13350,7872-RDDLZ,67,54.9,3725.5,0
13351,9250-WYPLL,5,75.55,413.65,1
13352,6308-CQRBU,71,109.25,7707.7,0
13353,2754-XBHTB,9,77.65,714.15,1
13354,1597-LHYNC,26,95.0,2497.2,1
13355,0186-CAERR,71,116.3,8309.55,0
13356,3043-SUDUA,32,19.9,601.55,0
13357,5442-BHQNG,2,70.35,139.25,0
13358,2169-RRLFW,71,25.6,1888.25,0
13359,5872-OEQNH,60,44.45,2773.9,0
13360,3162-KKZXO,55,100.15,5409.75,0
13361,7055-VKGDA,54,105.4,5643.4,1
13362,0754-UKWQP,2,95.85,197.7,1
13363,8873-GLDMH,6,73.85,401.3,0
13364,5696-JVVQY,48,70.1,3238.4,0
13365,7493-TPUWZ,1,79.15,79.15,1
13366,8904-OPDCK,54,24.95,1364.75,0
13367,8845-LWKGE,30,64.5,1985.15,0
13368,8752-STIVR,4,79.0,303.15,1
13369,0691-NIKRI,40,105.95,4335.2,0
13370,8946-BFWSG,63,25.25,1573.05,0
13371,0547-HURJB,12,21.05,235.8,0
13372,1577-HKTFG,30,19.65,655.85,1
13373,6603-QWSPR,46,104.4,4904.2,0
13374,9921-QFQUL,23,90.15,2044.95,0
13375,1929-ZCBHE,47,40.3,1794.8,0
13376,4378-MYPGO,68,105.25,7173.15,0
13377,8651-ENBZX,60,106.0,6441.4,1
13378,4129-LYCOI,67,104.0,7039.05,0
13379,7798-JVXYM,14,69.65,921.4,0
13380,8647-SDTWQ,57,74.3,4018.35,0
13381,2696-ECXKC,55,100.9,5448.6,0
13382,2081-KJSQF,1,20.25,20.25,0
13383,7623-TRNQN,1,49.9,49.9,1
13384,3323-CPBWR,23,96.9,2085.45,0
13385,9330-IJWIO,13,100.35,1358.85,1
13386,3384-CTMSF,47,104.1,5135.15,0
13387,0902-RFHOF,38,20.1,730.1,0
13388,9286-DOJGF,38,74.95,2869.85,1
13389,6048-QBXKL,2,56.55,118.25,0
13390,9661-MHUMO,1,49.25,49.25,1
13391,7718-RXDGG,15,68.6,1108.6,0
13392,1025-FALIX,26,69.05,1815.65,0
13393,8510-TMWYB,54,59.8,3246.45,0
13394,3258-ZKPAI,72,116.6,8337.45,0
13395,1428-IEDPR,52,109.3,5731.4,0
13396,5298-GSTLM,60,101.4,6176.6,0
13397,3451-VAWLI,35,19.7,730.4,0
13398,3407-QGWLG,3,20.05,75.45,0
13399,1842-EZJMK,50,103.7,5071.05,1
13400,2347-WKKAE,42,94.4,4014.6,0
13401,8735-DCXNF,10,54.95,568.85,0
13402,3214-IYUUQ,61,93.7,5860.7,0
13403,1936-UAFEH,68,110.25,7279.35,0
13404,3587-PMCOY,10,98.9,1064.95,0
13405,8079-XRJRS,65,89.75,5769.6,1
13406,1027-LKKQQ,72,80.45,5886.85,0
13407,7148-XZPHA,55,79.4,4238.45,0
13408,8073-IJDCM,1,20.3,20.3,1
13409,5309-TAIKL,7,62.8,418.3,0
13410,6856-RAURS,2,74.9,136.05,0
13411,8778-LMWTJ,9,74.85,708.2,0
13412,9717-IOAAF,27,25.85,788.55,0
13413,8884-ADFVN,7,101.95,700.85,1
13414,2845-KDHVX,64,68.3,4378.8,0
13415,0848-SOMKO,70,48.4,3442.8,0
13416,2720-WGKHP,2,94.0,181.7,1
13417,6734-FQAJX,67,105.05,7171.7,0
13418,2869-ADAWR,45,89.3,4016.85,1
13419,1535-VTJOQ,24,25.15,553.0,0
13420,0943-ZQPXH,44,92.95,4122.9,0
13421,9894-EZEWG,1,74.3,74.3,1
13422,7851-FLGGQ,1,44.65,44.65,1
13423,0637-UBJRP,13,84.05,1095.3,1
13424,6368-TZZDT,4,19.5,96.85,0
13425,1293-BSEUN,72,20.7,1482.3,0
13426,1302-TPUBN,66,19.35,1240.8,0
13427,0940-OUQEC,10,80.7,788.8,1
13428,2378-VTKDH,65,104.35,6578.55,0
13429,0927-CNGRH,1,19.55,19.55,0
13430,8608-OZTLB,38,74.05,2802.3,0
13431,2335-GSODA,23,40.1,857.75,0
13432,1952-DVVSW,10,20.1,184.4,0
13433,0702-PGIBZ,4,101.7,364.55,1
13434,6656-GULJQ,72,83.55,6093.3,0
13435,9853-JFZDU,35,56.85,1861.1,0
13436,1963-VAUKV,1,20.4,20.4,1
13437,3777-XROBG,58,19.55,1079.65,0
13438,6994-FGRHH,70,106.15,7475.1,0
13439,4000-VGMQP,38,78.95,2862.55,0
13440,3999-WRNGR,60,49.75,3069.45,0
13441,3466-RITXD,26,92.4,2349.8,0
13442,2680-XKKNJ,8,58.2,469.25,0
13443,3058-HJCUY,41,102.6,4213.35,1
13444,2974-GGUXS,36,91.95,3301.05,0
13445,7994-XIRTR,54,65.25,3529.95,0
13446,3259-FDWOY,71,106.0,7723.7,1
13447,2101-RANCD,55,73.1,4144.9,0
13448,7921-BEPCI,72,59.75,4265.0,0
13449,0807-ZABDG,3,55.1,154.65,1
13450,4450-YOOHP,39,50.65,1905.4,0
13451,6728-CZFEI,15,56.15,931.9,0
13452,5748-RNCJT,69,106.5,7348.8,1
13453,3653-NCRDJ,43,19.2,776.25,0
13454,6121-TNHBO,63,83.0,5243.05,0
13455,5119-NZPTV,2,70.1,141.65,0
13456,6519-ZHPXP,72,108.3,7679.65,0
13457,7739-LAXOG,32,91.05,2954.5,1
13458,3472-QPRCH,40,25.25,1006.9,0
13459,8224-UAXBZ,58,45.35,2540.1,0
13460,9610-WCESF,67,43.9,3097.2,0
13461,9776-CLUJA,51,77.5,3807.35,1
13462,2486-WYVVE,31,79.3,2484.0,0
13463,3865-ZYKAD,69,84.9,5785.65,0
13464,1422-DGUBX,32,79.25,2619.15,0
13465,2999-AANRQ,21,71.05,1524.85,0
13466,8668-KNZTI,52,53.75,2790.65,0
13467,0480-KYJVA,72,24.25,1784.5,0
13468,6034-ZRYCV,72,54.2,3937.45,1
13469,9746-YKGXB,52,44.25,2276.1,0
13470,3926-YZVVX,41,50.05,2029.05,0
13471,6000-UKLWI,41,20.15,802.35,0
13472,2079-FBMZK,6,69.25,418.4,1
13473,6332-FBZRI,67,69.35,4653.25,0
13474,8221-EQDGL,35,61.0,2130.45,0
13475,6608-QQLVK,1,50.5,50.5,1
13476,0298-XACET,52,50.2,2554.0,0
13477,7560-QJAVJ,70,79.6,5589.45,0
13478,2096-XOTMO,16,19.35,275.9,0
13479,3266-FTKHB,17,19.15,343.45,0
13480,2346-LOCWC,58,20.5,1191.4,0
13481,2995-YWTCD,19,24.9,467.7,0
13482,3551-HUAZH,1,74.4,74.4,1
13483,9137-UIYPG,35,106.9,3756.45,0
13484,2809-ZMYOQ,32,101.35,3334.9,0
13485,5084-OOVCJ,17,55.35,920.5,0
13486,0254-WWRKD,67,50.55,3431.75,0
13487,7727-SHVZV,9,19.5,150.35,0
13488,6302-JGYRJ,31,79.45,2587.7,1
13489,5339-PXDVH,4,90.65,367.95,0
13490,2205-LPVGL,58,89.85,5125.75,0
13491,8782-NUUOL,60,79.0,4801.1,0
13492,3685-YLCMQ,58,104.65,6219.6,1
13493,7601-WFVZV,1,19.55,19.55,0
13494,4609-KNNWG,27,19.9,550.1,0
13495,4868-AADLV,66,116.25,7862.25,0
13496,9529-OFXHY,15,87.75,1242.2,0
13497,8634-MPHTR,47,100.05,4871.05,1
13498,2669-QVCRG,41,81.3,3190.65,0
13499,2478-EEWWM,59,44.3,2666.75,0
13500,9174-IHETN,50,70.35,3533.6,0
13501,2233-TXSIU,17,44.45,792.15,0
13502,9644-UMGQA,6,49.15,295.65,0
13503,3256-EZDBI,51,29.45,1459.35,0
13504,8761-NSOBC,44,100.55,4398.15,1
13505,0419-YAAPX,49,85.3,4297.95,0
13506,8413-VONUO,2,95.65,167.3,1
13507,0872-CASZJ,59,69.1,4096.9,0
13508,4726-DLWQN,50,70.35,3454.6,0
13509,8164-OCKUJ,59,20.6,1286.0,0
13510,3094-JOJAI,18,74.15,1387.0,0
13511,9494-MRNYX,10,75.05,786.3,0
13512,2599-CZABP,14,44.6,641.25,0
13513,7945-PRBVF,35,21.45,705.45,0
13514,4544-RXFMG,8,43.45,345.5,0
13515,0859-YGKFW,18,20.05,345.9,0
13516,1150-FTQGN,60,94.15,5811.8,0
13517,9223-UCPVT,1,94.4,94.4,1
13518,7196-LIWRH,6,19.55,124.45,0
13519,5448-VWNAM,19,75.9,1375.6,0
13520,1177-XZBJL,53,64.15,3491.55,0
13521,3518-FSTWG,72,109.55,7920.7,0
13522,9330-VOFSZ,60,110.8,6640.7,0
13523,4351-QLCSU,1,55.0,55.0,1
13524,0939-EREMR,13,53.45,718.1,0
13525,9389-ACWBI,5,69.95,320.4,0
13526,5419-JPRRN,1,101.45,101.45,1
13527,3644-QXEHN,13,97.0,1334.45,0
13528,2911-IJORQ,37,90.6,3358.65,0
13529,5921-NGYRH,64,73.55,4764.0,0
13530,2100-BDNSN,5,67.95,350.3,1
13531,5998-DZLYR,61,94.35,5703.0,0
13532,0488-GSLFR,1,69.5,69.5,1
13533,9318-NKNFC,1,18.85,18.85,1
13534,3985-HOYPM,26,19.4,525.55,0
13535,9728-FTTVZ,1,69.2,69.2,1
13536,9548-LERKT,24,19.75,483.15,0
13537,6576-FBXOJ,17,54.6,934.8,0
13538,4310-KEDTB,26,29.8,786.5,0
13539,7254-IQWOZ,1,69.65,69.65,1
13540,2474-BRUCM,40,101.85,4086.3,1
13541,4062-HBMOS,52,103.05,5364.8,0
13542,0742-NXBGR,1,82.3,82.3,1
13543,2676-ISHSF,1,20.3,20.3,0
13544,9236-NDUCW,21,35.1,770.4,0
13545,4753-PADAS,67,105.7,6816.95,0
13546,6103-QCKFX,44,56.25,2419.55,0
13547,7781-EWARA,70,60.35,4138.7,0
13548,6110-OHIHY,3,79.25,267.6,1
13549,7018-FPXHH,56,59.8,3457.45,0
13550,5889-LFOLL,13,84.6,1115.2,1
13551,5708-EVONK,58,93.4,5435.6,1
13552,8708-XPXHZ,42,94.2,4186.3,1
13553,0616-ATFGB,1,25.05,25.05,1
13554,0572-ZJKLT,46,99.65,4630.2,0
13555,5135-RDDQL,63,50.65,3221.25,0
13556,1353-LJWEM,11,60.9,688.5,0
13557,1794-SWWKL,15,59.65,867.1,0
13558,6166-YIPFO,72,64.7,4746.05,0
13559,7016-BPGEU,29,25.1,712.85,1
13560,6876-ADESB,1,48.95,48.95,1
13561,9332-GYWLO,6,54.85,355.1,0
13562,1963-SVUCV,1,45.3,45.3,1
13563,4184-VODJZ,63,91.35,5764.7,0
13564,0220-EBGCE,2,85.85,167.3,1
13565,1092-WPIVQ,18,25.1,428.45,0
13566,7233-IOQNP,43,34.0,1505.35,0
13567,2834-JKOOW,15,45.9,693.45,0
13568,2754-VDLTR,10,95.2,930.4,1
13569,2400-FEQME,55,20.5,1177.95,0
13570,3190-XFANI,49,100.6,5069.65,1
13571,7551-DACSP,6,55.3,324.25,1
13572,4957-SREEC,70,20.35,1458.1,0
13573,7235-NXZCP,2,74.85,156.4,1
13574,0230-UBYPQ,63,36.1,2298.9,0
13575,4923-ADWXJ,25,65.8,1679.65,0
13576,1763-KUAAW,18,20.35,369.6,0
13577,1104-TNLZA,28,105.8,2998.0,0
13578,5195-KPUNQ,53,96.75,5206.55,0
13579,0520-FDVVT,35,102.35,3626.1,1
13580,3439-GVUSX,1,24.4,24.4,0
13581,1444-VVSGW,70,115.65,7968.85,1
13582,5712-PTIWW,2,79.85,152.45,1
13583,5949-HGVJL,26,73.05,1959.5,0
13584,5203-XEHAX,34,64.35,2053.05,0
13585,3315-TOTBP,15,76.0,1130.85,1
13586,8050-XGRVL,62,54.75,3425.35,0
13587,6661-HBGWL,42,104.75,4323.45,1
13588,1635-HDGFT,19,20.5,398.55,0
13589,1518-VOWAV,9,74.65,703.55,1
13590,9828-QHFBK,24,51.15,1275.7,0
13591,3908-MKIMJ,68,41.95,2965.75,0
13592,5012-YSPJJ,31,54.35,1647.0,0
13593,5909-ECHUI,1,56.25,56.25,1
13594,1309-BXVOQ,21,106.1,2249.95,1
13595,6728-VOIFY,63,96.0,6109.75,0
13596,9317-WZPGV,2,79.75,159.4,1
13597,4891-NLUBA,61,61.45,3751.15,0
13598,2856-HYAPG,1,68.65,68.65,1
13599,8969-PRHFK,18,19.65,411.25,0
13600,0661-KQHNK,6,19.0,105.5,0
13601,8709-KRDVL,33,100.0,3320.6,0
13602,4488-PSYCG,16,20.25,327.45,1
13603,1427-VERSM,56,98.7,5669.5,0
13604,9801-NOSHQ,23,19.8,465.45,0
13605,6339-YPSAH,9,73.8,704.3,0
13606,3621-CEOVK,14,100.2,1369.8,1
13607,6906-ANDWJ,15,74.9,1107.25,1
13608,2159-TURXX,5,20.05,95.55,0
13609,1548-FEHVL,61,106.2,6375.2,0
13610,3795-CAWEX,70,116.55,8152.3,0
13611,6215-NQCPY,15,99.7,1566.75,0
13612,5702-KVQRD,71,82.55,5832.65,0
13613,0083-PIVIK,64,81.25,5567.55,0
13614,9210-IAHGH,7,70.75,450.8,1
13615,5647-URDKA,8,19.7,130.25,0
13616,2229-DPMBI,8,19.5,162.15,0
13617,9626-WEQRM,4,29.15,110.05,0
13618,2188-SXWVT,34,55.0,1885.15,0
13619,6258-PVZWJ,68,90.8,6302.85,0
13620,1094-BKOSX,45,51.0,2264.5,0
13621,6969-MVBAI,9,90.1,816.8,0
13622,2978-XXSOG,22,59.05,1253.5,0
13623,2342-CKIAO,2,20.3,41.2,0
13624,6953-PBDIN,70,72.95,5265.55,0
13625,3898-BSJYF,10,73.55,693.3,0
13626,3938-YFPXD,72,84.3,5997.1,0
13627,7696-AMHOD,49,78.0,3824.2,0
13628,2453-SAFNS,54,72.1,3886.05,0
13629,9558-IHEZX,71,106.75,7283.25,0
13630,9617-UDPEU,22,19.25,412.55,0
13631,6340-DACFT,50,20.55,1070.25,0
13632,4955-VCWBI,43,20.0,817.95,0
13633,6813-GZQCG,45,24.65,1171.3,0
13634,7426-GSWPO,64,103.5,6548.65,0
13635,3389-KTRXV,23,23.85,625.65,0
13636,1031-IIDEO,1,70.85,70.85,1
13637,5832-XKAES,2,69.8,134.7,1
13638,3205-MXZRA,26,59.45,1507.0,0
13639,4701-AHWMW,55,54.55,2978.3,1
13640,3118-UHVVQ,68,25.8,1911.5,0
13641,8317-BVKSO,14,20.05,299.3,0
13642,6169-PGNCD,57,74.3,4166.35,0
13643,0023-XUOPT,13,94.1,1215.6,1
13644,4592-IWTJI,3,29.7,91.7,1
13645,4909-JOUPP,72,109.7,7898.45,0
13646,4657-FWVFY,40,96.35,3915.4,0
13647,2257-BOVXD,14,66.6,979.5,0
13648,7729-JTEEC,2,44.5,90.05,0
13649,7632-MNYOY,66,110.9,7432.05,1
13650,6518-LGAOV,38,105.0,4026.4,1
13651,7242-QZLXF,1,25.3,25.3,1
13652,4576-CSAJH,22,55.15,1193.05,1
13653,1000-AJSLD,1,20.1,20.1,1
13654,9696-RMYBA,5,80.1,398.55,0
13655,8690-UPCZI,29,69.05,1958.45,0
13656,1062-LHZOD,1,69.9,69.9,1
13657,9770-LXDBK,3,20.4,63.15,0
13658,4086-WITJG,71,19.7,1301.1,0
13659,8344-WFMFH,9,50.1,484.05,0
13660,9600-NAXZN,43,101.4,4528.0,1
13661,8822-KNBHV,48,83.45,3887.85,0
13662,8404-FYDIB,26,86.65,2208.75,0
13663,4075-WKNIU,0,73.35,0.0,0
13664,5090-EMGTC,59,100.05,6034.85,0
13665,1596-OQSPS,11,51.1,531.15,0
13666,9867-XOBQA,21,53.15,1183.2,0
13667,2791-SFVEW,9,20.15,238.15,0
13668,6457-USBER,1,80.8,80.8,1
13669,6762-NSODU,46,19.4,958.15,0
13670,4662-EKDPQ,2,62.05,118.3,1
13671,9248-OJYKK,1,76.45,76.45,1
13672,9888-ZCUMM,64,60.05,3845.45,0
13673,3398-FSHON,12,91.3,1094.5,1
13674,3319-DWOEP,6,95.75,573.75,1
13675,1074-WVEVG,59,20.35,1267.0,0
13676,9979-RGMZT,7,94.05,633.45,0
13677,6437-UDQJM,72,84.1,6129.65,0
13678,1226-IENZN,16,78.75,1218.25,0
13679,2108-GLPQB,25,55.55,1405.3,0
13680,9259-PACGQ,34,62.65,2274.9,1
13681,4415-IJZTP,1,74.5,74.5,1
13682,1465-VINDH,10,102.1,1068.85,1
13683,5474-LAMUQ,24,20.1,533.9,0
13684,3468-DRVQJ,10,70.3,676.15,0
13685,1122-YJBCS,69,53.65,3804.4,0
13686,4990-ALDGW,57,20.75,1118.8,0
13687,4816-OKWNX,50,103.4,5236.4,0
13688,3315-IKYZQ,28,50.8,1386.8,0
13689,2810-FTLEM,16,50.15,762.25,1
13690,4747-LCAQL,25,79.0,1902.0,0
13691,3411-WLRSQ,3,74.6,239.05,0
13692,0898-XCGTF,61,96.5,5673.7,0
13693,8722-PRFDV,71,77.55,5574.35,0
13694,8006-PYCSW,2,20.1,39.8,0
13695,8249-THVEC,51,19.4,997.75,0
13696,2164-SOQXL,20,20.05,406.05,0
13697,4020-KIUDI,6,19.85,138.85,0
13698,5850-BDWCY,6,20.2,123.65,0
13699,2038-YSEZE,29,67.45,1801.1,0
13700,0827-ITJPH,36,18.55,689.0,0
13701,8799-OXZMD,28,29.75,790.7,0
13702,1925-TIBLE,7,86.5,582.5,1
13703,1705-GUHPV,63,24.2,1618.2,0
13704,4779-ZGICK,48,23.55,1173.35,0
13705,0048-PIHNL,49,20.45,900.9,0
13706,0818-OCPZO,27,81.45,2122.05,1
13707,3967-KXAPS,72,92.3,6719.9,0
13708,1447-GIQMR,1,69.15,69.15,1
13709,3704-IEAXF,72,53.65,3784.0,0
13710,6810-VCAEX,47,39.65,1798.65,0
13711,0674-EYYZV,1,54.65,54.65,0
13712,4480-MBMLB,36,104.8,3886.45,0
13713,1395-OFUWC,43,29.3,1224.05,0
13714,0822-QGCXA,27,83.85,2310.2,0
13715,0872-NXJYS,9,79.55,723.4,1
13716,2832-KJCRD,38,103.65,3988.5,0
13717,3588-WSTTJ,35,99.05,3554.6,0
13718,2346-CZYIL,27,20.35,531.6,0
13719,3798-EPWRR,2,43.95,85.1,0
13720,6258-NGCNG,7,23.5,173.0,0
13721,4186-ZBUEW,36,70.7,2511.95,0
13722,5274-XHAKY,41,94.3,3893.6,0
13723,1442-BQPVU,13,29.15,357.15,0
13724,3978-YNKDD,19,20.85,467.5,0
13725,4940-KHCWD,60,37.7,2288.7,0
13726,9412-ARGBX,48,95.5,4627.85,1
13727,1389-CXMLU,3,91.05,289.1,1
13728,9589-ABEPT,69,92.45,6460.55,0
13729,9388-ZEYVT,43,44.15,1931.3,0
13730,0305-SQECB,11,36.05,402.6,0
13731,7605-SNLQG,45,50.25,2221.55,0
13732,4670-TABXH,72,109.75,7758.9,0
13733,5561-NWEVX,2,79.2,172.85,1
13734,0064-SUDOG,12,20.3,224.5,0
13735,8561-NMTBD,67,112.35,7388.45,0
13736,5161-XEUVX,37,94.3,3460.95,0
13737,8292-FRFZQ,39,41.15,1700.9,0
13738,8591-NXRCV,41,74.65,3090.65,0
13739,7895-VONWT,25,48.25,1293.8,0
13740,4526-RMTLL,8,76.15,645.8,0
13741,6253-GNHWH,71,71.1,5224.95,0
13742,4566-NECEV,5,96.55,500.1,0
13743,8080-POTJR,30,79.3,2427.1,0
13744,6906-MPARY,40,89.6,3488.15,0
13745,8107-RZLNV,72,106.3,7565.35,0
13746,3662-FXJFO,54,20.5,1035.7,0
13747,0516-OOHAR,28,100.35,2799.0,0
13748,2027-CWDNU,18,85.6,1601.5,0
13749,2737-WFVYW,2,45.25,85.5,1
13750,9912-OMZDS,59,106.15,6256.2,0
13751,3733-ZEECP,22,51.1,1232.9,0
13752,7878-RTCZG,1,19.9,19.9,0
13753,2452-MRMZF,72,25.7,1937.4,0
13754,2272-QAGFO,14,74.3,1096.25,1
13755,7103-IPXPJ,50,99.4,5059.75,0
13756,4342-HFXWS,48,69.7,3023.65,0
13757,3545-CNWRG,49,98.35,4889.2,0
13758,1785-BPHTP,28,85.45,2289.9,0
13759,4989-LIXVT,68,95.9,6503.2,0
13760,7315-WYOAW,13,100.75,1313.25,0
13761,1173-XZPYF,11,89.2,990.3,0
13762,9850-OWRHQ,3,74.1,228.0,1
13763,3768-NLUBH,57,100.6,5746.15,1
13764,8676-TRMJS,3,75.0,209.1,1
13765,2509-TFPJU,72,25.75,1864.2,0
13766,9530-GRMJG,70,84.1,5979.7,0
13767,6898-RBTLU,49,79.3,3902.45,0
13768,5481-NTDOH,67,107.05,7142.5,0
13769,8469-SNFFH,70,79.4,5528.9,0
13770,2144-ESWKO,43,35.2,1463.7,0
13771,0076-LVEPS,29,45.0,1242.45,0
13772,3640-JQGJG,13,44.8,559.2,0
13773,4919-MOAVT,3,69.65,220.1,1
13774,2068-WWXQZ,46,20.05,902.0,0
13775,7359-SSBJK,64,70.2,4481.0,1
13776,2061-VVFST,37,19.5,805.2,0
13777,0685-MLYYM,2,70.75,154.85,1
13778,0749-IRGQE,13,45.3,528.45,0
13779,2380-DAMQP,72,115.15,8349.7,0
13780,2256-YLYLP,68,72.95,4953.25,0
13781,1272-ILHFG,15,19.65,332.65,0
13782,0164-XAIRP,24,19.55,470.2,0
13783,5666-CYCYZ,24,89.55,2259.35,0
13784,4011-ARPHK,27,50.35,1411.35,0
13785,8182-PNAGI,12,50.25,593.75,1
13786,6365-HITVU,71,87.25,6328.7,0
13787,7558-IMLMT,67,20.8,1411.9,0
13788,9488-FYQAU,63,109.25,6841.4,0
13789,3590-TCXTB,1,20.35,20.35,0
13790,6994-KERXL,4,55.9,238.5,0
13791,7957-RYHQD,40,79.2,3233.85,1
13792,2180-DXNEG,12,96.0,1062.1,1
13793,1960-UOTYM,52,79.2,4016.3,0
13794,2740-JFBOK,10,24.0,226.55,0
13795,6500-JVEGC,68,101.35,7110.75,0
13796,5515-AKOAJ,54,100.1,5440.9,1
13797,8976-OQHGT,4,56.5,235.1,1
13798,5245-VDBUR,52,35.45,1958.95,0
13799,6230-BSUXY,1,85.0,85.0,1
13800,1241-FPMOF,52,19.65,1025.05,0
13801,9928-BZVLZ,12,49.85,552.1,0
13802,4114-QMKVN,56,68.75,3815.4,0
13803,2775-SEFEE,0,61.9,0.0,0
13804,9003-CPATH,42,79.9,3313.4,0
13805,1754-GKYPY,22,89.75,1938.9,0
13806,5294-CDGWY,51,59.3,3014.65,1
13807,7956-XQWGU,27,19.4,460.25,0
13808,1591-MQJTP,51,93.65,4839.15,0
13809,5295-PCJOO,4,49.4,184.4,1
13810,2369-FEVNO,1,19.9,19.9,0
13811,9863-JZAIC,35,55.0,2010.55,1
13812,7471-MQPOS,71,72.9,5139.65,0
13813,7660-HDPJV,1,69.2,69.2,1
13814,5115-SQAAU,69,25.6,1673.4,0
13815,9845-QOMAD,14,19.75,309.35,0
13816,7672-VFMXZ,57,55.7,3171.6,0
13817,9739-JLPQJ,72,117.5,8670.1,0
13818,9916-AYHTC,48,19.85,916.0,0
13819,3855-ONCAR,4,78.9,299.75,0
13820,1488-SYSFC,31,20.65,702.05,0
13821,7931-PXHFC,38,62.3,2354.8,1
13822,3990-QYKBE,37,92.5,3473.4,1
13823,3259-KNMRR,57,79.75,4438.2,0
13824,6120-RJKLU,62,79.95,4819.75,0
13825,9572-WUKSB,3,29.9,92.25,0
13826,0970-QXPXW,1,19.65,19.65,0
13827,5893-KCLGT,72,19.75,1567.0,0
13828,9546-KDTRB,19,24.7,465.85,0
13829,3090-HAWSU,61,111.6,6876.05,1
13830,9820-RMCQV,11,48.55,501.0,1
13831,3174-RKMOW,35,109.95,3782.4,0
13832,1760-CAZHT,25,20.8,460.2,0
13833,7839-QRKXN,1,20.2,20.2,1
13834,8441-SHIPE,67,25.6,1790.35,0
13835,5204-QZXPU,19,39.65,733.35,1
13836,4597-ELFTS,56,24.9,1334.0,1
13837,1320-GVNHT,72,108.4,7767.25,0
13838,1047-RNXZV,43,19.55,876.15,0
13839,3541-ZNUHK,55,85.1,4600.95,0
13840,8450-JOVAH,2,56.7,113.55,1
13841,8725-JEDFD,27,69.05,1793.25,0
13842,7562-UXTPG,13,70.15,886.7,0
13843,8071-SBTRN,70,111.15,7737.55,0
13844,1113-IUJYX,14,105.95,1348.9,1
13845,6668-CNMFP,19,89.35,1686.85,0
13846,5626-MGTUK,20,89.1,1879.25,0
13847,5681-LLOEI,43,91.25,4013.8,0
13848,8212-DJRCH,5,90.35,434.5,0
13849,4323-OHFOW,70,105.55,7195.35,0
